"Intensity","E4","Composition","Points:0","Points:1","Points:2"
0.86533,0.68721,0,-0.27891,1.3335,0.26429
0.85648,0.65905,0,-0.27891,1.3565,0.26429
0.84425,0.62175,0,-0.27891,1.3795,0.26429
0.82878,0.57702,0,-0.27891,1.4025,0.26429
0.81033,0.52695,0,-0.27891,1.4255,0.26429
0.7892,0.47381,0,-0.27891,1.4485,0.26429
0.76583,0.41987,0,-0.27891,1.4714,0.26429
0.74071,0.36723,0,-0.27891,1.4944,0.26429
0.71443,0.31768,0,-0.27891,1.5174,0.26429
0.68766,0.27261,0,-0.27891,1.5404,0.26429
0.66119,0.23299,0,-0.27891,1.5634,0.26429
0.63595,0.19943,0,-0.27891,1.5864,0.26429
0.61313,0.17234,0,-0.27891,1.6093,0.26429
0.59434,0.15207,0,-0.27891,1.6323,0.26429
0.58175,0.13918,0,-0.27891,1.6553,0.26429
0.57825,0.13485,0,-0.27891,1.6783,0.26429
0.58734,0.14152,0,-0.27891,1.7013,0.26429
0.61312,0.16434,0,-0.27891,1.7243,0.26429
0.66172,0.21518,0,-0.27891,1.7472,0.26429
0.71712,0.29343,0,-0.27891,1.7702,0.26429
0.79829,0.4355,0,-0.27891,1.7932,0.26429
0.88559,0.64368,0,-0.27891,1.8162,0.26429
0.97423,0.92735,0,-0.27891,1.8392,0.26429
1.0614,1.2919,0,-0.27891,1.8622,0.26429
1.1437,1.7293,0,-0.27891,1.8852,0.26429
1.2184,2.2169,0,-0.27891,1.9081,0.26429
1.2833,2.7203,0,-0.27891,1.9311,0.26429
1.3368,3.1979,0,-0.27891,1.9541,0.26429
1.378,3.6072,0,-0.27891,1.9771,0.26429
1.4062,3.9105,0,-0.27891,2.0001,0.26429
1.4213,4.0805,0,-0.27891,2.0231,0.26429
1.4232,4.1037,0,-0.27891,2.046,0.26429
1.4122,3.981,0,-0.27891,2.069,0.26429
1.389,3.7278,0,-0.27891,2.092,0.26429
1.3541,3.3707,0,-0.27891,2.115,0.26429
1.3087,2.9436,0,-0.27891,2.138,0.26429
1.2539,2.4834,0,-0.27891,2.161,0.26429
1.1911,2.0248,0,-0.27891,2.184,0.26429
1.1222,1.5974,0,-0.27891,2.2069,0.26429
1.2275,2.284,0,-0.27891,-1.9073,0.28728
1.1526,1.7836,0,-0.27891,-1.8843,0.28728
1.0693,1.3315,0,-0.27891,-1.8613,0.28728
0.9802,0.95144,0,-0.27891,-1.8383,0.28728
0.88837,0.6542,0,-0.27891,-1.8153,0.28728
0.79913,0.44024,0,-0.27891,-1.7924,0.28728
0.72003,0.29955,0,-0.27891,-1.7694,0.28728
0.66737,0.22234,0,-0.27891,-1.7464,0.28728
0.61819,0.16951,0,-0.27891,-1.7234,0.28728
0.59126,0.14506,0,-0.27891,-1.7004,0.28728
0.58077,0.137,0,-0.27891,-1.6774,0.28728
0.58263,0.13991,0,-0.27891,-1.6544,0.28728
0.59342,0.15116,0,-0.27891,-1.6315,0.28728
0.61032,0.16941,0,-0.27891,-1.6085,0.28728
0.63122,0.19403,0,-0.27891,-1.5855,0.28728
0.65464,0.22465,0,-0.27891,-1.5625,0.28728
0.67944,0.26092,0,-0.27891,-1.5395,0.28728
0.70477,0.30236,0,-0.27891,-1.5165,0.28728
0.7299,0.34817,0,-0.27891,-1.4936,0.28728
0.75417,0.39722,0,-0.27891,-1.4706,0.28728
0.77704,0.44797,0,-0.27891,-1.4476,0.28728
0.79799,0.49861,0,-0.27891,-1.4246,0.28728
0.81662,0.54708,0,-0.27891,-1.4016,0.28728
0.83257,0.59131,0,-0.27891,-1.3786,0.28728
0.84557,0.62928,0,-0.27891,-1.3556,0.28728
0.85544,0.65926,0,-0.27891,-1.3327,0.28728
0.86206,0.67991,0,-0.27891,-1.3097,0.28728
0.86536,0.69034,0,-0.27891,-1.2867,0.28728
0.86534,0.6902,0,-0.27891,-1.2637,0.28728
0.86204,0.67963,0,-0.27891,-1.2407,0.28728
0.85556,0.65927,0,-0.27891,-1.2177,0.28728
0.84599,0.63013,0,-0.27891,-1.1948,0.28728
0.83348,0.59354,0,-0.27891,-1.1718,0.28728
0.81818,0.55102,0,-0.27891,-1.1488,0.28728
0.80027,0.50422,0,-0.27891,-1.1258,0.28728
0.77992,0.45479,0,-0.27891,-1.1028,0.28728
0.75734,0.40431,0,-0.27891,-1.0798,0.28728
0.73275,0.35427,0,-0.27891,-1.0569,0.28728
0.70637,0.30594,0,-0.27891,-1.0339,0.28728
0.67848,0.26039,0,-0.27891,-1.0109,0.28728
0.64934,0.21845,0,-0.27891,-0.9879,0.28728
0.61926,0.1807,0,-0.27891,-0.96491,0.28728
0.5886,0.14747,0,-0.27891,-0.94193,0.28728
0.55772,0.11883,0,-0.27891,-0.91894,0.28728
0.527,0.094685,0,-0.27891,-0.89596,0.28728
0.49685,0.074738,0,-0.27891,-0.87297,0.28728
0.46769,0.058586,0,-0.27891,-0.84999,0.28728
0.43988,0.045745,0,-0.27891,-0.82701,0.28728
0.41377,0.035703,0,-0.27891,-0.80402,0.28728
0.3896,0.027955,0,-0.27891,-0.78104,0.28728
0.36751,0.022032,0,-0.27891,-0.75805,0.28728
0.3475,0.017521,0,-0.27891,-0.73507,0.28728
0.3294,0.014073,0,-0.27891,-0.71208,0.28728
0.31289,0.011402,0,-0.27891,-0.6891,0.28728
0.29749,0.0092859,0,-0.27891,-0.66611,0.28728
0.28265,0.0075556,0,-0.27891,-0.64313,0.28728
0.26777,0.0060927,0,-0.27891,-0.62015,0.28728
0.25227,0.0048226,0,-0.27891,-0.59716,0.28728
0.23568,0.003708,0,-0.27891,-0.57418,0.28728
0.2177,0.0027406,0,-0.27891,-0.55119,0.28728
0.1983,0.0019296,0,-0.27891,-0.52821,0.28728
0.17783,0.0012873,0,-0.27891,-0.50522,0.28728
0.15721,0.00081651,0,-0.27891,-0.48224,0.28728
0.13817,0.00050307,0,-0.27891,-0.45926,0.28728
0.12338,0.00031812,0,-0.27891,-0.43627,0.28728
0.11596,0.00022921,0,-0.27891,-0.41329,0.28728
0.1174,0.00021367,0,-0.27891,-0.3903,0.28728
0.12604,0.00026269,0,-0.27891,-0.36732,0.28728
0.13746,0.00036191,0,-0.27891,-0.34433,0.28728
0.14524,0.00044857,0,-0.27891,-0.32135,0.28728
0.14221,0.00041214,0,-0.27891,-0.29836,0.28728
0.12443,0.00024149,0,-0.27891,-0.27538,0.28728
0.097555,9.1509e-05,0,-0.27891,-0.2524,0.28728
0.086712,5.8572e-05,0,-0.27891,-0.22941,0.28728
0.11955,0.00020533,0,-0.27891,-0.20643,0.28728
0.19652,0.001497,0,-0.27891,-0.18344,0.28728
0.31268,0.0096159,0,-0.27891,-0.16046,0.28728
0.45647,0.04365,0,-0.27891,-0.13747,0.28728
0.54743,0.10324,0,-0.27891,-0.11449,0.28728
0.63908,0.18039,0,-0.27891,-0.091504,0.28728
0.69844,0.23913,0,-0.27891,-0.06852,0.28728
0.77707,0.36986,0,-0.27891,-0.045536,0.28728
0.80198,0.4262,0,-0.27891,-0.022551,0.28728
0.77194,0.35511,0,-0.27891,0.00043333,0.28728
0.87448,0.62317,0,-0.27891,0.023418,0.28728
0.81929,0.45269,0,-0.27891,0.046402,0.28728
0.84457,0.54066,0,-0.27891,0.069387,0.28728
0.7511,0.31833,0,-0.27891,0.092371,0.28728
0.79505,0.39956,0,-0.27891,0.11536,0.28728
0.8376,0.49581,0,-0.27891,0.13834,0.28728
0.56804,0.12817,0,-0.27891,0.16132,0.28728
0.48739,0.056441,0,-0.27891,0.18431,0.28728
0.26578,0.0049991,0,-0.27891,0.20729,0.28728
0.12464,0.0003221,0,-0.27891,0.23028,0.28728
0.10723,0.00013467,0,-0.27891,0.25326,0.28728
0.11239,0.00015981,0,-0.27891,0.27625,0.28728
0.12406,0.00023689,0,-0.27891,0.29923,0.28728
0.13496,0.0003318,0,-0.27891,0.32222,0.28728
0.14322,0.00042108,0,-0.27891,0.3452,0.28728
0.14849,0.00048759,0,-0.27891,0.36818,0.28728
0.1509,0.00052203,0,-0.27891,0.39117,0.28728
0.15104,0.00052779,0,-0.27891,0.41415,0.28728
0.15006,0.00052165,0,-0.27891,0.43714,0.28728
0.1495,0.00052691,0,-0.27891,0.46012,0.28728
0.15086,0.00056695,0,-0.27891,0.48311,0.28728
0.15525,0.00066435,0,-0.27891,0.50609,0.28728
0.16314,0.00084372,0,-0.27891,0.52908,0.28728
0.17438,0.0011348,0,-0.27891,0.55206,0.28728
0.18844,0.0015739,0,-0.27891,0.57504,0.28728
0.20467,0.0022055,0,-0.27891,0.59803,0.28728
0.22253,0.0030844,0,-0.27891,0.62101,0.28728
0.24165,0.0042796,0,-0.27891,0.644,0.28728
0.26186,0.0058813,0,-0.27891,0.66698,0.28728
0.2831,0.0080084,0,-0.27891,0.68997,0.28728
0.30542,0.010818,0,-0.27891,0.71295,0.28728
0.32887,0.014512,0,-0.27891,0.73593,0.28728
0.35351,0.019346,0,-0.27891,0.75892,0.28728
0.37935,0.02563,0,-0.27891,0.7819,0.28728
0.40636,0.033731,0,-0.27891,0.80489,0.28728
0.43446,0.044063,0,-0.27891,0.82787,0.28728
0.46349,0.057073,0,-0.27891,0.85086,0.28728
0.49326,0.073219,0,-0.27891,0.87384,0.28728
0.52356,0.092942,0,-0.27891,0.89683,0.28728
0.55412,0.11663,0,-0.27891,0.91981,0.28728
0.5847,0.14458,0,-0.27891,0.94279,0.28728
0.61501,0.17696,0,-0.27891,0.96578,0.28728
0.64478,0.21377,0,-0.27891,0.98876,0.28728
0.67375,0.25481,0,-0.27891,1.0117,0.28728
0.70167,0.29964,0,-0.27891,1.0347,0.28728
0.72827,0.34762,0,-0.27891,1.0577,0.28728
0.75333,0.39782,0,-0.27891,1.0807,0.28728
0.77661,0.4491,0,-0.27891,1.1037,0.28728
0.79788,0.50009,0,-0.27891,1.1267,0.28728
0.81692,0.54924,0,-0.27891,1.1497,0.28728
0.8335,0.59486,0,-0.27891,1.1726,0.28728
0.84743,0.63522,0,-0.27891,1.1956,0.28728
0.85851,0.66863,0,-0.27891,1.2186,0.28728
0.86654,0.69352,0,-0.27891,1.2416,0.28728
0.87136,0.70859,0,-0.27891,1.2646,0.28728
0.87284,0.71292,0,-0.27891,1.2876,0.28728
0.87089,0.70606,0,-0.27891,1.3105,0.28728
0.86545,0.68809,0,-0.27891,1.3335,0.28728
0.85654,0.65971,0,-0.27891,1.3565,0.28728
0.84423,0.62215,0,-0.27891,1.3795,0.28728
0.82867,0.57716,0,-0.27891,1.4025,0.28728
0.81011,0.52682,0,-0.27891,1.4255,0.28728
0.78888,0.47343,0,-0.27891,1.4485,0.28728
0.76539,0.41927,0,-0.27891,1.4714,0.28728
0.74015,0.36646,0,-0.27891,1.4944,0.28728
0.71376,0.3168,0,-0.27891,1.5174,0.28728
0.6869,0.27167,0,-0.27891,1.5404,0.28728
0.66035,0.23203,0,-0.27891,1.5634,0.28728
0.63506,0.19851,0,-0.27891,1.5864,0.28728
0.61221,0.17147,0,-0.27891,1.6093,0.28728
0.59339,0.15123,0,-0.27891,1.6323,0.28728
0.58075,0.13834,0,-0.27891,1.6553,0.28728
0.57714,0.13394,0,-0.27891,1.6783,0.28728
0.58597,0.14036,0,-0.27891,1.7013,0.28728
0.61132,0.16264,0,-0.27891,1.7243,0.28728
0.65907,0.21212,0,-0.27891,1.7472,0.28728
0.71122,0.2857,0,-0.27891,1.7702,0.28728
0.78989,0.4206,0,-0.27891,1.7932,0.28728
0.87864,0.62628,0,-0.27891,1.8162,0.28728
0.97017,0.91322,0,-0.27891,1.8392,0.28728
1.0592,1.2817,0,-0.27891,1.8622,0.28728
1.1425,1.722,0,-0.27891,1.8852,0.28728
1.2177,2.212,0,-0.27891,1.9081,0.28728
1.283,2.7177,0,-0.27891,1.9311,0.28728
1.3368,3.1975,0,-0.27891,1.9541,0.28728
1.3782,3.6092,0,-0.27891,1.9771,0.28728
1.4066,3.9149,0,-0.27891,2.0001,0.28728
1.4219,4.0874,0,-0.27891,2.0231,0.28728
1.424,4.1128,0,-0.27891,2.046,0.28728
1.4132,3.992,0,-0.27891,2.069,0.28728
1.3901,3.7402,0,-0.27891,2.092,0.28728
1.3554,3.3839,0,-0.27891,2.115,0.28728
1.3102,2.9569,0,-0.27891,2.138,0.28728
1.2555,2.4962,0,-0.27891,2.161,0.28728
1.1929,2.0367,0,-0.27891,2.184,0.28728
1.1241,1.6078,0,-0.27891,2.2069,0.28728
1.2277,2.2855,0,-0.27891,-1.9073,0.31026
1.1525,1.7832,0,-0.27891,-1.8843,0.31026
1.0689,1.3295,0,-0.27891,-1.8613,0.31026
0.97937,0.94844,0,-0.27891,-1.8383,0.31026
0.88725,0.65116,0,-0.27891,-1.8153,0.31026
0.79814,0.43816,0,-0.27891,-1.7924,0.31026
0.71909,0.29808,0,-0.27891,-1.7694,0.31026
0.66652,0.22129,0,-0.27891,-1.7464,0.31026
0.61744,0.16876,0,-0.27891,-1.7234,0.31026
0.59058,0.14447,0,-0.27891,-1.7004,0.31026
0.58016,0.13649,0,-0.27891,-1.6774,0.31026
0.58205,0.13941,0,-0.27891,-1.6544,0.31026
0.59283,0.15061,0,-0.27891,-1.6315,0.31026
0.6097,0.16878,0,-0.27891,-1.6085,0.31026
0.63056,0.19327,0,-0.27891,-1.5855,0.31026
0.65391,0.22371,0,-0.27891,-1.5625,0.31026
0.67866,0.25979,0,-0.27891,-1.5395,0.31026
0.70392,0.30099,0,-0.27891,-1.5165,0.31026
0.72897,0.34655,0,-0.27891,-1.4936,0.31026
0.75318,0.39531,0,-0.27891,-1.4706,0.31026
0.77597,0.44577,0,-0.27891,-1.4476,0.31026
0.79686,0.49612,0,-0.27891,-1.4246,0.31026
0.81543,0.54433,0,-0.27891,-1.4016,0.31026
0.83133,0.58832,0,-0.27891,-1.3786,0.31026
0.84431,0.62612,0,-0.27891,-1.3556,0.31026
0.85417,0.65602,0,-0.27891,-1.3327,0.31026
0.86079,0.67666,0,-0.27891,-1.3097,0.31026
0.86412,0.68721,0,-0.27891,-1.2867,0.31026
0.86416,0.68728,0,-0.27891,-1.2637,0.31026
0.86096,0.67705,0,-0.27891,-1.2407,0.31026
0.85459,0.65711,0,-0.27891,-1.2177,0.31026
0.84518,0.62848,0,-0.27891,-1.1948,0.31026
0.83285,0.59245,0,-0.27891,-1.1718,0.31026
0.81777,0.55053,0,-0.27891,-1.1488,0.31026
0.8001,0.50432,0,-0.27891,-1.1258,0.31026
0.78003,0.45546,0,-0.27891,-1.1028,0.31026
0.75775,0.4055,0,-0.27891,-1.0798,0.31026
0.73347,0.35589,0,-0.27891,-1.0569,0.31026
0.70742,0.30791,0,-0.27891,-1.0339,0.31026
0.67986,0.2626,0,-0.27891,-1.0109,0.31026
0.65105,0.2208,0,-0.27891,-0.9879,0.31026
0.6213,0.18309,0,-0.27891,-0.96491,0.31026
0.59095,0.14981,0,-0.27891,-0.94193,0.31026
0.56034,0.12105,0,-0.27891,-0.91894,0.31026
0.52987,0.096734,0,-0.27891,-0.89596,0.31026
0.49993,0.076582,0,-0.27891,-0.87297,0.31026
0.47091,0.060209,0,-0.27891,-0.84999,0.31026
0.4432,0.047147,0,-0.27891,-0.82701,0.31026
0.4171,0.036892,0,-0.27891,-0.80402,0.31026
0.39288,0.028948,0,-0.27891,-0.78104,0.31026
0.37065,0.022849,0,-0.27891,-0.75805,0.31026
0.35042,0.018183,0,-0.27891,-0.73507,0.31026
0.33201,0.0146,0,-0.27891,-0.71208,0.31026
0.3151,0.011814,0,-0.27891,-0.6891,0.31026
0.29925,0.0095981,0,-0.27891,-0.66611,0.31026
0.28392,0.007785,0,-0.27891,-0.64313,0.31026
0.26854,0.0062564,0,-0.27891,-0.62015,0.31026
0.25262,0.0049392,0,-0.27891,-0.59716,0.31026
0.2358,0.0037979,0,-0.27891,-0.57418,0.31026
0.21801,0.002825,0,-0.27891,-0.55119,0.31026
0.19958,0.0020279,0,-0.27891,-0.52821,0.31026
0.18143,0.0014144,0,-0.27891,-0.50522,0.31026
0.16536,0.00098219,0,-0.27891,-0.48224,0.31026
0.15401,0.00071666,0,-0.27891,-0.45926,0.31026
0.15032,0.00060127,0,-0.27891,-0.43627,0.31026
0.15596,0.00063717,0,-0.27891,-0.41329,0.31026
0.17032,0.00085977,0,-0.27891,-0.3903,0.31026
0.19067,0.0013279,0,-0.27891,-0.36732,0.31026
0.21251,0.0020428,0,-0.27891,-0.34433,0.31026
0.22902,0.0027576,0,-0.27891,-0.32135,0.31026
0.23119,0.0028674,0,-0.27891,-0.29836,0.31026
0.21372,0.0020924,0,-0.27891,-0.27538,0.31026
0.18266,0.0011148,0,-0.27891,-0.2524,0.31026
0.16024,0.00066098,0,-0.27891,-0.22941,0.31026
0.17652,0.00097303,0,-0.27891,-0.20643,0.31026
0.23543,0.0031662,0,-0.27891,-0.18344,0.31026
0.36689,0.018364,0,-0.27891,-0.16046,0.31026
0.52781,0.07761,0,-0.27891,-0.13747,0.31026
0.62232,0.15249,0,-0.27891,-0.11449,0.31026
0.70458,0.25415,0,-0.27891,-0.091504,0.31026
0.92637,0.79279,0,-0.27891,-0.06852,0.31026
0.95127,0.83782,0,-0.27891,-0.045536,0.31026
0.89817,0.6549,0,-0.27891,-0.022551,0.31026
0.92868,0.75099,0,-0.27891,0.00043333,0.31026
1.1256,1.7442,0,-0.27891,0.023418,0.31026
1.0161,1.0666,0,-0.27891,0.046402,0.31026
0.98529,0.94351,0,-0.27891,0.069387,0.31026
0.94141,0.7855,0,-0.27891,0.092371,0.31026
0.87455,0.69097,0,-0.27891,0.11536,0.31026
0.84474,1.2543,0.38152,-0.27891,0.13834,0.31026
0.6061,0.32725,0.38152,-0.27891,0.16132,0.31026
0.42978,0.046976,0.38152,-0.27891,0.18431,0.31026
0.27691,0.0078439,0,-0.27891,0.20729,0.31026
0.090177,6.8346e-05,0,-0.27891,0.23028,0.31026
0.11318,0.00016427,0,-0.27891,0.25326,0.31026
0.14679,0.00046434,0,-0.27891,0.27625,0.31026
0.16816,0.00079999,0,-0.27891,0.29923,0.31026
0.18173,0.0010912,0,-0.27891,0.32222,0.31026
0.18981,0.0012981,0,-0.27891,0.3452,0.31026
0.19356,0.0014036,0,-0.27891,0.36818,0.31026
0.19369,0.0014085,0,-0.27891,0.39117,0.31026
0.19106,0.0013367,0,-0.27891,0.41415,0.31026
0.18687,0.001231,0,-0.27891,0.43714,0.31026
0.18257,0.001137,0,-0.27891,0.46012,0.31026
0.17964,0.0010916,0,-0.27891,0.48311,0.31026
0.17932,0.0011225,0,-0.27891,0.50609,0.31026
0.18242,0.0012524,0,-0.27891,0.52908,0.31026
0.18917,0.0015049,0,-0.27891,0.55206,0.31026
0.19931,0.0019096,0,-0.27891,0.57504,0.31026
0.2123,0.0025052,0,-0.27891,0.59803,0.31026
0.2276,0.0033423,0,-0.27891,0.62101,0.31026
0.24475,0.0044882,0,-0.27891,0.644,0.31026
0.26348,0.0060324,0,-0.27891,0.66698,0.31026
0.28364,0.0080944,0,-0.27891,0.68997,0.31026
0.30518,0.010832,0,-0.27891,0.71295,0.31026
0.32809,0.01445,0,-0.27891,0.73593,0.31026
0.35239,0.019207,0,-0.27891,0.75892,0.31026
0.37804,0.025416,0,-0.27891,0.7819,0.31026
0.40498,0.033447,0,-0.27891,0.80489,0.31026
0.43309,0.043721,0,-0.27891,0.82787,0.31026
0.46219,0.056688,0,-0.27891,0.85086,0.31026
0.49208,0.072813,0,-0.27891,0.87384,0.31026
0.52253,0.092541,0,-0.27891,0.89683,0.31026
0.55325,0.11626,0,-0.27891,0.91981,0.31026
0.58399,0.14428,0,-0.27891,0.94279,0.31026
0.61446,0.17676,0,-0.27891,0.96578,0.31026
0.64439,0.21369,0,-0.27891,0.98876,0.31026
0.6735,0.25488,0,-0.27891,1.0117,0.31026
0.70154,0.29989,0,-0.27891,1.0347,0.31026
0.72826,0.34805,0,-0.27891,1.0577,0.31026
0.75341,0.39844,0,-0.27891,1.0807,0.31026
0.77677,0.4499,0,-0.27891,1.1037,0.31026
0.79809,0.50104,0,-0.27891,1.1267,0.31026
0.81717,0.55032,0,-0.27891,1.1497,0.31026
0.83379,0.59603,0,-0.27891,1.1726,0.31026
0.84773,0.63645,0,-0.27891,1.1956,0.31026
0.8588,0.66985,0,-0.27891,1.2186,0.31026
0.86681,0.69468,0,-0.27891,1.2416,0.31026
0.8716,0.70964,0,-0.27891,1.2646,0.31026
0.87303,0.7138,0,-0.27891,1.2876,0.31026
0.87102,0.70673,0,-0.27891,1.3105,0.31026
0.86551,0.68853,0,-0.27891,1.3335,0.31026
0.85652,0.65988,0,-0.27891,1.3565,0.31026
0.84412,0.62206,0,-0.27891,1.3795,0.31026
0.82847,0.57681,0,-0.27891,1.4025,0.31026
0.8098,0.52623,0,-0.27891,1.4255,0.31026
0.78846,0.47264,0,-0.27891,1.4485,0.31026
0.76486,0.41831,0,-0.27891,1.4714,0.31026
0.73951,0.36539,0,-0.27891,1.4944,0.31026
0.71301,0.31565,0,-0.27891,1.5174,0.31026
0.68604,0.27049,0,-0.27891,1.5404,0.31026
0.6594,0.23087,0,-0.27891,1.5634,0.31026
0.63402,0.19738,0,-0.27891,1.5864,0.31026
0.61111,0.17038,0,-0.27891,1.6093,0.31026
0.59222,0.15018,0,-0.27891,1.6323,0.31026
0.57951,0.13729,0,-0.27891,1.6553,0.31026
0.5758,0.13283,0,-0.27891,1.6783,0.31026
0.58452,0.1391,0,-0.27891,1.7013,0.31026
0.60974,0.16108,0,-0.27891,1.7243,0.31026
0.65734,0.21003,0,-0.27891,1.7472,0.31026
0.7094,0.28294,0,-0.27891,1.7702,0.31026
0.78811,0.41692,0,-0.27891,1.7932,0.31026
0.87686,0.62139,0,-0.27891,1.8162,0.31026
0.9687,0.90786,0,-0.27891,1.8392,0.31026
1.0581,1.2767,0,-0.27891,1.8622,0.31026
1.1418,1.718,0,-0.27891,1.8852,0.31026
1.2174,2.2094,0,-0.27891,1.9081,0.31026
1.2829,2.717,0,-0.27891,1.9311,0.31026
1.3369,3.1992,0,-0.27891,1.9541,0.31026
1.3786,3.6132,0,-0.27891,1.9771,0.31026
1.4072,3.9215,0,-0.27891,2.0001,0.31026
1.4226,4.0963,0,-0.27891,2.0231,0.31026
1.4249,4.1237,0,-0.27891,2.046,0.31026
1.4143,4.0044,0,-0.27891,2.069,0.31026
1.3914,3.7535,0,-0.27891,2.092,0.31026
1.3568,3.3975,0,-0.27891,2.115,0.31026
1.3117,2.9703,0,-0.27891,2.138,0.31026
1.2571,2.5087,0,-0.27891,2.161,0.31026
1.1945,2.048,0,-0.27891,2.184,0.31026
1.1258,1.6176,0,-0.27891,2.2069,0.31026
1.2282,2.2891,0,-0.27891,-1.9073,0.33324
1.1529,1.7858,0,-0.27891,-1.8843,0.33324
1.0696,1.3328,0,-0.27891,-1.8613,0.33324
0.98111,0.95436,0,-0.27891,-1.8383,0.33324
0.89103,0.66025,0,-0.27891,-1.8153,0.33324
0.80311,0.44642,0,-0.27891,-1.7924,0.33324
0.72176,0.30106,0,-0.27891,-1.7694,0.33324
0.6661,0.2207,0,-0.27891,-1.7464,0.33324
0.61637,0.16775,0,-0.27891,-1.7234,0.33324
0.58942,0.14351,0,-0.27891,-1.7004,0.33324
0.57907,0.13562,0,-0.27891,-1.6774,0.33324
0.58109,0.13861,0,-0.27891,-1.6544,0.33324
0.59198,0.14982,0,-0.27891,-1.6315,0.33324
0.60892,0.16794,0,-0.27891,-1.6085,0.33324
0.62981,0.19234,0,-0.27891,-1.5855,0.33324
0.65317,0.22265,0,-0.27891,-1.5625,0.33324
0.67788,0.25854,0,-0.27891,-1.5395,0.33324
0.7031,0.29952,0,-0.27891,-1.5165,0.33324
0.72809,0.34482,0,-0.27891,-1.4936,0.33324
0.75224,0.3933,0,-0.27891,-1.4706,0.33324
0.77497,0.44348,0,-0.27891,-1.4476,0.33324
0.79581,0.49356,0,-0.27891,-1.4246,0.33324
0.81433,0.54153,0,-0.27891,-1.4016,0.33324
0.83021,0.58534,0,-0.27891,-1.3786,0.33324
0.84317,0.62303,0,-0.27891,-1.3556,0.33324
0.85304,0.65291,0,-0.27891,-1.3327,0.33324
0.8597,0.67365,0,-0.27891,-1.3097,0.33324
0.86309,0.6844,0,-0.27891,-1.2867,0.33324
0.86323,0.6848,0,-0.27891,-1.2637,0.33324
0.86014,0.67499,0,-0.27891,-1.2407,0.33324
0.85394,0.65558,0,-0.27891,-1.2177,0.33324
0.84471,0.62755,0,-0.27891,-1.1948,0.33324
0.83261,0.59217,0,-0.27891,-1.1718,0.33324
0.81779,0.55092,0,-0.27891,-1.1488,0.33324
0.80042,0.50538,0,-0.27891,-1.1258,0.33324
0.78066,0.45713,0,-0.27891,-1.1028,0.33324
0.75873,0.40771,0,-0.27891,-1.0798,0.33324
0.73481,0.35854,0,-0.27891,-1.0569,0.33324
0.70914,0.31088,0,-0.27891,-1.0339,0.33324
0.68195,0.26578,0,-0.27891,-1.0109,0.33324
0.65352,0.22406,0,-0.27891,-0.9879,0.33324
0.62412,0.18632,0,-0.27891,-0.96491,0.33324
0.5941,0.1529,0,-0.27891,-0.94193,0.33324
0.56378,0.12394,0,-0.27891,-0.91894,0.33324
0.53356,0.099359,0,-0.27891,-0.89596,0.33324
0.50381,0.078915,0,-0.27891,-0.87297,0.33324
0.47492,0.062239,0,-0.27891,-0.84999,0.33324
0.44726,0.04888,0,-0.27891,-0.82701,0.33324
0.42114,0.03835,0,-0.27891,-0.80402,0.33324
0.39682,0.030157,0,-0.27891,-0.78104,0.33324
0.37442,0.023842,0,-0.27891,-0.75805,0.33324
0.35395,0.018992,0,-0.27891,-0.73507,0.33324
0.33526,0.015254,0,-0.27891,-0.71208,0.33324
0.31804,0.012341,0,-0.27891,-0.6891,0.33324
0.30189,0.010025,0,-0.27891,-0.66611,0.33324
0.28631,0.0081349,0,-0.27891,-0.64313,0.33324
0.27083,0.0065521,0,-0.27891,-0.62015,0.33324
0.25507,0.0052034,0,-0.27891,-0.59716,0.33324
0.23888,0.0040529,0,-0.27891,-0.57418,0.33324
0.22248,0.0030918,0,-0.27891,-0.55119,0.33324
0.20667,0.0023251,0,-0.27891,-0.52821,0.33324
0.19299,0.00176,0,-0.27891,-0.50522,0.33324
0.18377,0.0013999,0,-0.27891,-0.48224,0.33324
0.18169,0.0012531,0,-0.27891,-0.45926,0.33324
0.18867,0.0013554,0,-0.27891,-0.43627,0.33324
0.20501,0.0018037,0,-0.27891,-0.41329,0.33324
0.22928,0.0027738,0,-0.27891,-0.3903,0.33324
0.25861,0.0044743,0,-0.27891,-0.36732,0.33324
0.28854,0.0069325,0,-0.27891,-0.34433,0.33324
0.31197,0.0094816,0,-0.27891,-0.32135,0.33324
0.3188,0.010351,0,-0.27891,-0.29836,0.33324
0.30254,0.0083914,0,-0.27891,-0.27538,0.33324
0.26849,0.0051998,0,-0.27891,-0.2524,0.33324
0.2365,0.0031298,0,-0.27891,-0.22941,0.33324
0.2366,0.0031368,0,-0.27891,-0.20643,0.33324
0.27926,0.0065203,0,-0.27891,-0.18344,0.33324
0.50276,0.068175,0,-0.27891,-0.16046,0.33324
0.65065,0.18217,0,-0.27891,-0.13747,0.33324
0.76195,0.33764,0,-0.27891,-0.11449,0.33324
0.82955,0.47516,0,-0.27891,-0.091504,0.33324
0.89655,0.65827,0,-0.27891,-0.06852,0.33324
0.9542,0.85385,0,-0.27891,-0.045536,0.33324
0.98433,0.97097,0,-0.27891,-0.022551,0.33324
1.0061,1.0715,0,-0.27891,0.00043333,0.33324
1.2065,2.2184,0,-0.27891,0.023418,0.33324
1.1834,2.0222,0,-0.27891,0.046402,0.33324
1.0627,1.2757,0,-0.27891,0.069387,0.33324
1.0487,1.2245,0,-0.27891,0.092371,0.33324
