Intensity,E4,Composition,Points:0,Points:1,Points:2
0.66422,0.19465,0,-0.10379,-0.45444,0.078302
0.70724,0.2549,0,-0.10379,-0.44661,0.078302
0.65717,0.18652,0.44397,-0.10379,-0.43878,0.078302
0.69599,0.23502,0.44397,-0.10379,-0.43094,0.078302
0.73406,0.29117,0.44397,-0.10379,-0.42311,0.078302
0.76777,0.34859,0.44397,-0.10379,-0.41527,0.078302
0.79855,0.408,0.44397,-0.10379,-0.40744,0.078302
0.82731,0.47005,0.44397,-0.10379,-0.39961,0.078302
0.85449,0.53492,0.44397,-0.10379,-0.39177,0.078302
0.88027,0.60246,0.44397,-0.10379,-0.38394,0.078302
0.90473,0.67223,0.44397,-0.10379,-0.3761,0.078302
0.92785,0.74359,0.44397,-0.10379,-0.36827,0.078302
0.94956,0.81563,0.44397,-0.10379,-0.36043,0.078302
0.96976,0.88721,0.44397,-0.10379,-0.3526,0.078302
0.98828,0.95694,0.44397,-0.10379,-0.34477,0.078302
1.005,1.0232,0.44397,-0.10379,-0.33693,0.078302
1.0196,1.0842,0.44397,-0.10379,-0.3291,0.078302
1.0321,1.138,0.44397,-0.10379,-0.32126,0.078302
1.042,1.1825,0.44397,-0.10379,-0.31343,0.078302
1.0493,1.2158,0.44397,-0.10379,-0.3056,0.078302
1.0536,1.2362,0.44397,-0.10379,-0.29776,0.078302
1.0549,1.2423,0.44397,-0.10379,-0.28993,0.078302
1.0529,1.2331,0.44397,-0.10379,-0.28209,0.078302
1.0475,1.2083,0.44397,-0.10379,-0.27426,0.078302
1.0388,1.1687,0.44397,-0.10379,-0.26643,0.078302
1.0267,1.1155,0.44397,-0.10379,-0.25859,0.078302
1.0115,1.0511,0.44397,-0.10379,-0.25076,0.078302
0.99358,0.97861,0.44397,-0.10379,-0.24292,0.078302
0.97352,0.90196,0.44397,-0.10379,-0.23509,0.078302
0.95227,0.82564,0.44397,-0.10379,-0.22725,0.078302
0.9312,0.75457,0.44397,-0.10379,-0.21942,0.078302
0.91217,0.69405,0.44397,-0.10379,-0.21159,0.078302
0.8976,0.64989,0.44397,-0.10379,-0.20375,0.078302
0.89054,0.629,0.44397,-0.10379,-0.19592,0.078302
0.89449,0.64072,0.44397,-0.10379,-0.18808,0.078302
0.91304,0.69929,0.44397,-0.10379,-0.18025,0.078302
0.94939,0.82798,0.44397,-0.10379,-0.17242,0.078302
1.0057,1.0654,0.44397,-0.10379,-0.16458,0.078302
1.0829,1.4733,0.44397,-0.10379,-0.15675,0.078302
1.18,2.1447,0.44397,-0.10379,-0.14891,0.078302
1.2945,3.2062,0.44397,-0.10379,-0.14108,0.078302
1.422,4.8011,0.44397,-0.10379,-0.13325,0.078302
1.5556,7.0352,0.44397,-0.10379,-0.12541,0.078302
1.6869,9.8894,0.44397,-0.10379,-0.11758,0.078302
1.8097,13.232,0.44397,-0.10379,-0.10974,0.078302
1.9282,17.141,0.44397,-0.10379,-0.10191,0.078302
2.0589,22.371,0.44397,-0.10379,-0.094075,0.078302
2.2216,30.539,0.44397,-0.10379,-0.08624,0.078302
2.4256,43.886,0.44397,-0.10379,-0.078406,0.078302
2.6606,64.455,0.44397,-0.10379,-0.070572,0.078302
2.9035,92.783,0.44397,-0.10379,-0.062738,0.078302
3.1479,130.17,0.44397,-0.10379,-0.054904,0.078302
3.4668,195.78,0.44397,-0.10379,-0.04707,0.078302
3.8655,309.72,0.44397,-0.10379,-0.039236,0.078302
4.5971,642.08,0.44397,-0.10379,-0.031402,0.078302
6.7671,3340.3,0.44397,-0.10379,-0.023567,0.078302
6.2552,2409.9,0.44397,-0.10379,-0.015733,0.078302
4.3446,508.93,0.44397,-0.10379,-0.0078992,0.078302
5.642,1580.6,0.44397,-0.10379,-0.0000651,0.078302
5.3015,1208,0.44397,-0.10379,0.007769,0.078302
5.2736,1190.2,0.44397,-0.10379,0.015603,0.078302
5.4672,1422,0.44397,-0.10379,0.023437,0.078302
3.436,203.63,0.44397,-0.10379,0.031271,0.078302
2.2475,34.546,0.44397,-0.10379,0.039106,0.078302
1.7537,12.39,0.44397,-0.10379,0.04694,0.078302
1.5277,7.0697,0.44397,-0.10379,0.054774,0.078302
1.4018,5.0423,0.44397,-0.10379,0.062608,0.078302
1.2143,2.8298,0.44397,-0.10379,0.070442,0.078302
0.99168,1.2386,0.44397,-0.10379,0.078276,0.078302
0.7943,0.49557,0.44397,-0.10379,0.08611,0.078302
0.63214,0.19046,0.44397,-0.10379,0.093944,0.078302
0.50554,0.073662,0.44397,-0.10379,0.10178,0.078302
0.41896,0.032845,0.44397,-0.10379,0.10961,0.078302
0.37876,0.021211,0.44397,-0.10379,0.11745,0.078302
0.3826,0.021908,0.44397,-0.10379,0.12528,0.078302
0.41622,0.030815,0.44397,-0.10379,0.13311,0.078302
0.46381,0.047802,0.44397,-0.10379,0.14095,0.078302
0.51501,0.072881,0.44397,-0.10379,0.14878,0.078302
0.56444,0.10504,0.44397,-0.10379,0.15662,0.078302
0.60971,0.14246,0.44397,-0.10379,0.16445,0.078302
0.6501,0.18311,0.44397,-0.10379,0.17229,0.078302
0.68575,0.22536,0.44397,-0.10379,0.18012,0.078302
0.71721,0.26816,0.44397,-0.10379,0.18795,0.078302
0.74512,0.31097,0.44397,-0.10379,0.19579,0.078302
0.77005,0.3535,0.44397,-0.10379,0.20362,0.078302
0.79242,0.39544,0.44397,-0.10379,0.21146,0.078302
0.81247,0.43631,0.44397,-0.10379,0.21929,0.078302
0.83026,0.4754,0.44397,-0.10379,0.22712,0.078302
0.84578,0.51175,0.44397,-0.10379,0.23496,0.078302
0.85893,0.54428,0.44397,-0.10379,0.24279,0.078302
0.86958,0.57187,0.44397,-0.10379,0.25063,0.078302
0.87764,0.5935,0.44397,-0.10379,0.25846,0.078302
0.88302,0.60834,0.44397,-0.10379,0.2663,0.078302
0.88567,0.61584,0.44397,-0.10379,0.27413,0.078302
0.8856,0.6158,0.44397,-0.10379,0.28196,0.078302
0.88286,0.60834,0.44397,-0.10379,0.2898,0.078302
0.87754,0.59394,0.44397,-0.10379,0.29763,0.078302
0.86978,0.57333,0.44397,-0.10379,0.30547,0.078302
0.85977,0.54746,0.44397,-0.10379,0.3133,0.078302
0.8477,0.51743,0.44397,-0.10379,0.32113,0.078302
0.83381,0.48439,0.44397,-0.10379,0.32897,0.078302
0.81833,0.44946,0.44397,-0.10379,0.3368,0.078302
0.80152,0.4137,0.44397,-0.10379,0.34464,0.078302
0.78364,0.37803,0.44397,-0.10379,0.35247,0.078302
0.76493,0.34323,0.44397,-0.10379,0.3603,0.078302
0.74563,0.30989,0.44397,-0.10379,0.36814,0.078302
0.72596,0.27847,0.44397,-0.10379,0.37597,0.078302
0.70611,0.24925,0.44397,-0.10379,0.38381,0.078302
0.68626,0.22237,0.44397,-0.10379,0.39164,0.078302
0.66651,0.19784,0.44397,-0.10379,0.39948,0.078302
0.64695,0.17558,0.44397,-0.10379,0.40731,0.078302
0.62751,0.15537,0.44397,-0.10379,0.41514,0.078302
0.60803,0.13688,0.44397,-0.10379,0.42298,0.078302
0.58835,0.11989,0.44397,-0.10379,0.43081,0.078302
0.5738,0.10841,0.44397,-0.10379,0.43865,0.078302
0.6018,0.13124,0,-0.10379,0.44648,0.078302
0.57805,0.11193,0,-0.10379,0.45431,0.078302
0.56747,0.10414,0,-0.10379,0.46215,0.078302
0.5735,0.10822,0,-0.10379,0.46998,0.078302
0.57386,0.10857,0,-0.10379,0.47782,0.078302
0.57699,0.11098,0,-0.10379,0.48565,0.078302
0.5825,0.1153,0,-0.10379,0.49348,0.078302
0.58949,0.12098,0,-0.10379,0.50132,0.078302
0.5982,0.12834,0,-0.10379,0.50915,0.078302
0.60882,0.13774,0,-0.10379,0.51699,0.078302
0.6214,0.14954,0,-0.10379,0.52482,0.078302
0.62399,0.15161,0,-0.10379,-0.52495,0.086136
0.62024,0.148,0,-0.10379,-0.51712,0.086136
0.61867,0.14651,0,-0.10379,-0.50928,0.086136
0.61899,0.14683,0,-0.10379,-0.50145,0.086136
0.62073,0.14851,0,-0.10379,-0.49361,0.086136
0.6235,0.15119,0,-0.10379,-0.48578,0.086136
0.62908,0.15669,0,-0.10379,-0.47795,0.086136
0.63739,0.16526,0,-0.10379,-0.47011,0.086136
0.63852,0.16633,0,-0.10379,-0.46228,0.086136
0.66702,0.19796,0,-0.10379,-0.45444,0.086136
0.7099,0.25892,0,-0.10379,-0.44661,0.086136
0.65984,0.18956,0.44397,-0.10379,-0.43878,0.086136
0.69905,0.23919,0.44397,-0.10379,-0.43094,0.086136
0.73721,0.2962,0.44397,-0.10379,-0.42311,0.086136
0.77088,0.35426,0.44397,-0.10379,-0.41527,0.086136
0.80157,0.41416,0.44397,-0.10379,-0.40744,0.086136
0.83018,0.47655,0.44397,-0.10379,-0.39961,0.086136
0.85719,0.54164,0.44397,-0.10379,-0.39177,0.086136
0.8828,0.60928,0.44397,-0.10379,-0.38394,0.086136
0.90707,0.67908,0.44397,-0.10379,-0.3761,0.086136
0.93001,0.75038,0.44397,-0.10379,-0.36827,0.086136
0.95156,0.82232,0.44397,-0.10379,-0.36043,0.086136
0.97161,0.89379,0.44397,-0.10379,-0.3526,0.086136
0.99002,0.96345,0.44397,-0.10379,-0.34477,0.086136
1.0066,1.0297,0.44397,-0.10379,-0.33693,0.086136
1.0213,1.0908,0.44397,-0.10379,-0.3291,0.086136
1.0337,1.1448,0.44397,-0.10379,-0.32126,0.086136
1.0437,1.1898,0.44397,-0.10379,-0.31343,0.086136
1.0511,1.2237,0.44397,-0.10379,-0.3056,0.086136
1.0556,1.2449,0.44397,-0.10379,-0.29776,0.086136
1.057,1.2518,0.44397,-0.10379,-0.28993,0.086136
1.0553,1.2436,0.44397,-0.10379,-0.28209,0.086136
1.0502,1.2199,0.44397,-0.10379,-0.27426,0.086136
1.0417,1.1811,0.44397,-0.10379,-0.26643,0.086136
1.0298,1.1284,0.44397,-0.10379,-0.25859,0.086136
1.0148,1.0642,0.44397,-0.10379,-0.25076,0.086136
0.99691,0.99131,0.44397,-0.10379,-0.24292,0.086136
0.97673,0.91353,0.44397,-0.10379,-0.23509,0.086136
0.9551,0.8352,0.44397,-0.10379,-0.22725,0.086136
0.93324,0.76106,0.44397,-0.10379,-0.21942,0.086136
0.91285,0.69616,0.44397,-0.10379,-0.21159,0.086136
0.89617,0.64591,0.44397,-0.10379,-0.20375,0.086136
0.88604,0.61646,0.44397,-0.10379,-0.19592,0.086136
0.88572,0.61564,0.44397,-0.10379,-0.18808,0.086136
0.89866,0.65485,0.44397,-0.10379,-0.18025,0.086136
0.92796,0.7521,0.44397,-0.10379,-0.17242,0.086136
0.97575,0.93639,0.44397,-0.10379,-0.16458,0.086136
1.0428,1.253,0.44397,-0.10379,-0.15675,0.086136
1.1281,1.7681,0.44397,-0.10379,-0.14891,0.086136
1.2293,2.5681,0.44397,-0.10379,-0.14108,0.086136
1.3422,3.7487,0.44397,-0.10379,-0.13325,0.086136
1.4615,5.3861,0.44397,-0.10379,-0.12541,0.086136
1.5815,7.5041,0.44397,-0.10379,-0.11758,0.086136
1.6989,10.099,0.44397,-0.10379,-0.10974,0.086136
1.8173,13.308,0.44397,-0.10379,-0.10191,0.086136
1.9476,17.653,0.44397,-0.10379,-0.094075,0.086136
2.1032,24.178,0.44397,-0.10379,-0.08624,0.086136
2.2917,34.424,0.44397,-0.10379,-0.078406,0.086136
2.5131,50.41,0.44397,-0.10379,-0.070572,0.086136
2.7707,75.648,0.44397,-0.10379,-0.062738,0.086136
3.0996,121.03,0.44397,-0.10379,-0.054904,0.086136
3.5624,217.75,0.44397,-0.10379,-0.04707,0.086136
4.0717,381.03,0.44397,-0.10379,-0.039236,0.086136
4.9031,829.85,0.44397,-0.10379,-0.031402,0.086136
7.2029,4270.2,0.44397,-0.10379,-0.023567,0.086136
6.5994,2959.7,0.44397,-0.10379,-0.015733,0.086136
4.6878,686.38,0.44397,-0.10379,-0.0078992,0.086136
5.8943,1853.8,0.44397,-0.10379,-0.0000651,0.086136
5.6594,1550.7,0.44397,-0.10379,0.007769,0.086136
5.5005,1383,0.44397,-0.10379,0.015603,0.086136
5.4476,1363.4,0.44397,-0.10379,0.023437,0.086136
3.6835,266.01,0.44397,-0.10379,0.031271,0.086136
2.4455,48.054,0.44397,-0.10379,0.039106,0.086136
1.8524,15.213,0.44397,-0.10379,0.04694,0.086136
1.5484,7.3172,0.44397,-0.10379,0.054774,0.086136
1.3819,4.6643,0.44397,-0.10379,0.062608,0.086136
1.2288,2.9344,0.44397,-0.10379,0.070442,0.086136
1.0432,1.5137,0.44397,-0.10379,0.078276,0.086136
0.84813,0.64588,0.44397,-0.10379,0.08611,0.086136
0.67346,0.24724,0.44397,-0.10379,0.093944,0.086136
0.53037,0.090284,0.44397,-0.10379,0.10178,0.086136
0.42464,0.034932,0.44397,-0.10379,0.10961,0.086136
0.36386,0.017998,0.44397,-0.10379,0.11745,0.086136
0.3509,0.015323,0.44397,-0.10379,0.12528,0.086136
0.37522,0.020038,0.44397,-0.10379,0.13311,0.086136
0.41954,0.031469,0.44397,-0.10379,0.14095,0.086136
0.4709,0.050146,0.44397,-0.10379,0.14878,0.086136
0.52238,0.076021,0.44397,-0.10379,0.15662,0.086136
0.57078,0.10821,0.44397,-0.10379,0.16445,0.086136
0.61491,0.14531,0.44397,-0.10379,0.17229,0.086136
0.65454,0.18588,0.44397,-0.10379,0.18012,0.086136
0.68996,0.22867,0.44397,-0.10379,0.18795,0.086136
0.72158,0.27274,0.44397,-0.10379,0.19579,0.086136
0.74984,0.31729,0.44397,-0.10379,0.20362,0.086136
0.77507,0.36159,0.44397,-0.10379,0.21146,0.086136
0.79748,0.40482,0.44397,-0.10379,0.21929,0.086136
0.81717,0.44604,0.44397,-0.10379,0.22712,0.086136
0.83415,0.48417,0.44397,-0.10379,0.23496,0.086136
0.8484,0.51809,0.44397,-0.10379,0.24279,0.086136
0.85985,0.5467,0.44397,-0.10379,0.25063,0.086136
0.86846,0.56904,0.44397,-0.10379,0.25846,0.086136
0.87421,0.58436,0.44397,-0.10379,0.2663,0.086136
0.87708,0.59222,0.44397,-0.10379,0.27413,0.086136
0.87713,0.59249,0.44397,-0.10379,0.28196,0.086136
0.87445,0.58538,0.44397,-0.10379,0.2898,0.086136
0.86916,0.57143,0.44397,-0.10379,0.29763,0.086136
0.86141,0.55142,0.44397,-0.10379,0.30547,0.086136
0.85141,0.52633,0.44397,-0.10379,0.3133,0.086136
0.83938,0.49726,0.44397,-0.10379,0.32113,0.086136
0.82555,0.46534,0.44397,-0.10379,0.32897,0.086136
0.81018,0.43169,0.44397,-0.10379,0.3368,0.086136
0.79353,0.39731,0.44397,-0.10379,0.34464,0.086136
0.77586,0.36312,0.44397,-0.10379,0.35247,0.086136
0.75742,0.32983,0.44397,-0.10379,0.3603,0.086136
0.73846,0.29804,0.44397,-0.10379,0.36814,0.086136
0.71919,0.26814,0.44397,-0.10379,0.37597,0.086136
0.69981,0.24039,0.44397,-0.10379,0.38381,0.086136
0.68049,0.21492,0.44397,-0.10379,0.39164,0.086136
0.66136,0.19173,0.44397,-0.10379,0.39948,0.086136
0.64246,0.17071,0.44397,-0.10379,0.40731,0.086136
0.62377,0.15165,0.44397,-0.10379,0.41514,0.086136
0.60511,0.13424,0.44397,-0.10379,0.42298,0.086136
0.58634,0.11825,0.44397,-0.10379,0.43081,0.086136
0.57277,0.10764,0.44397,-0.10379,0.43865,0.086136
0.6002,0.12982,0,-0.10379,0.44648,0.086136
0.57746,0.1115,0,-0.10379,0.45431,0.086136
0.56753,0.10421,0,-0.10379,0.46215,0.086136
0.57387,0.10851,0,-0.10379,0.46998,0.086136
0.57466,0.10919,0,-0.10379,0.47782,0.086136
0.57817,0.11191,0,-0.10379,0.48565,0.086136
0.58406,0.11657,0,-0.10379,0.49348,0.086136
0.59144,0.12262,0,-0.10379,0.50132,0.086136
0.60055,0.1304,0,-0.10379,0.50915,0.086136
0.61156,0.14027,0,-0.10379,0.51699,0.086136
0.62452,0.15259,0,-0.10379,0.52482,0.086136
0.62438,0.15198,0,-0.10379,-0.52495,0.09397
0.62084,0.14857,0,-0.10379,-0.51712,0.09397
0.61947,0.14728,0,-0.10379,-0.50928,0.09397
0.61999,0.14779,0,-0.10379,-0.50145,0.09397
0.62191,0.14966,0,-0.10379,-0.49361,0.09397
0.62487,0.15253,0,-0.10379,-0.48578,0.09397
0.63064,0.15827,0,-0.10379,-0.47795,0.09397
0.63907,0.16702,0,-0.10379,-0.47011,0.09397
0.64047,0.16836,0,-0.10379,-0.46228,0.09397
0.66926,0.20064,0,-0.10379,-0.45444,0.09397
0.71185,0.2619,0,-0.10379,-0.44661,0.09397
0.662,0.19206,0.44397,-0.10379,-0.43878,0.09397
0.70153,0.24262,0.44397,-0.10379,-0.43094,0.09397
0.7397,0.30022,0.44397,-0.10379,-0.42311,0.09397
0.77327,0.35864,0.44397,-0.10379,-0.41527,0.09397
0.80379,0.41873,0.44397,-0.10379,-0.40744,0.09397
0.83221,0.48117,0.44397,-0.10379,-0.39961,0.09397
0.85901,0.54617,0.44397,-0.10379,-0.39177,0.09397
0.8844,0.61362,0.44397,-0.10379,-0.38394,0.09397
0.90846,0.68312,0.44397,-0.10379,-0.3761,0.09397
0.9312,0.75407,0.44397,-0.10379,-0.36827,0.09397
0.95257,0.82562,0.44397,-0.10379,-0.36043,0.09397
0.97246,0.89672,0.44397,-0.10379,-0.3526,0.09397
0.99076,0.96607,0.44397,-0.10379,-0.34477,0.09397
1.0073,1.0321,0.44397,-0.10379,-0.33693,0.09397
1.0219,1.0932,0.44397,-0.10379,-0.3291,0.09397
1.0343,1.1474,0.44397,-0.10379,-0.32126,0.09397
1.0444,1.1928,0.44397,-0.10379,-0.31343,0.09397
1.0519,1.2275,0.44397,-0.10379,-0.3056,0.09397
1.0566,1.2496,0.44397,-0.10379,-0.29776,0.09397
1.0584,1.2577,0.44397,-0.10379,-0.28993,0.09397
1.0569,1.2509,0.44397,-0.10379,-0.28209,0.09397
1.0521,1.2286,0.44397,-0.10379,-0.27426,0.09397
1.044,1.1912,0.44397,-0.10379,-0.26643,0.09397
1.0325,1.1398,0.44397,-0.10379,-0.25859,0.09397
1.0178,1.0764,0.44397,-0.10379,-0.25076,0.09397
1.0002,1.0038,0.44397,-0.10379,-0.24292,0.09397
0.98006,0.92564,0.44397,-0.10379,-0.23509,0.09397
0.95826,0.846,0.44397,-0.10379,-0.22725,0.09397
0.93586,0.76945,0.44397,-0.10379,-0.21942,0.09397
0.91438,0.70082,0.44397,-0.10379,-0.21159,0.09397
0.89587,0.64514,0.44397,-0.10379,-0.20375,0.09397
0.88291,0.60792,0.44397,-0.10379,-0.19592,0.09397
0.87854,0.59577,0.44397,-0.10379,-0.18808,0.09397
0.88602,0.61775,0.44397,-0.10379,-0.18025,0.09397
0.90834,0.68759,0.44397,-0.10379,-0.17242,0.09397
0.94763,0.82678,0.44397,-0.10379,-0.16458,0.09397
1.0047,1.0681,0.44397,-0.10379,-0.15675,0.09397
1.0788,1.4585,0.44397,-0.10379,-0.14891,0.09397
1.1676,2.0579,0.44397,-0.10379,-0.14108,0.09397
1.2676,2.9332,0.44397,-0.10379,-0.13325,0.09397
1.3747,4.1446,0.44397,-0.10379,-0.12541,0.09397
1.4851,5.7376,0.44397,-0.10379,-0.11758,0.09397
1.5975,7.7701,0.44397,-0.10379,-0.10974,0.09397
1.7151,10.407,0.44397,-0.10379,-0.10191,0.09397
1.8457,14.058,0.44397,-0.10379,-0.094075,0.09397
1.9987,19.489,0.44397,-0.10379,-0.08624,0.09397
2.1812,27.925,0.44397,-0.10379,-0.078406,0.09397
2.4,41.458,0.44397,-0.10379,-0.070572,0.09397
2.6733,64.912,0.44397,-0.10379,-0.062738,0.09397
3.0471,112.33,0.44397,-0.10379,-0.054904,0.09397
3.5792,221.5,0.44397,-0.10379,-0.04707,0.09397
4.1353,406.03,0.44397,-0.10379,-0.039236,0.09397
4.5444,597.72,0.44397,-0.10379,-0.031402,0.09397
5.005,895.61,0.44397,-0.10379,-0.023567,0.09397
4.8377,776.68,0.44397,-0.10379,-0.015733,0.09397
4.3689,503.9,0.44397,-0.10379,-0.0078992,0.09397
4.5793,615.36,0.44397,-0.10379,-0.0000651,0.09397
6.5977,2967.7,0.44397,-0.10379,0.007769,0.09397
6.4899,2779.5,0.44397,-0.10379,0.015603,0.09397
4.6397,675.39,0.44397,-0.10379,0.023437,0.09397
3.3744,179.56,0.44397,-0.10379,0.031271,0.09397
2.5191,53.612,0.44397,-0.10379,0.039106,0.09397
1.9394,18.16,0.44397,-0.10379,0.04694,0.09397
1.6129,8.5574,0.44397,-0.10379,0.054774,0.09397
1.4327,5.3557,0.44397,-0.10379,0.062608,0.09397
1.2804,3.441,0.44397,-0.10379,0.070442,0.09397
1.0973,1.8442,0.44397,-0.10379,0.078276,0.09397
0.90038,0.81785,0.44397,-0.10379,0.08611,0.09397
0.71945,0.32234,0.44397,-0.10379,0.093944,0.09397
0.56625,0.11803,0.44397,-0.10379,0.10178,0.09397
0.44701,0.043234,0.44397,-0.10379,0.10961,0.09397
0.36936,0.019135,0.44397,-0.10379,0.11745,0.09397
0.33904,0.013286,0.44397,-0.10379,0.12528,0.09397
0.35084,0.01519,0.44397,-0.10379,0.13311,0.09397
0.38878,0.022954,0.44397,-0.10379,0.14095,0.09397
0.43797,0.037087,0.44397,-0.10379,0.14878,0.09397
0.48968,0.05808,0.44397,-0.10379,0.15662,0.09397
0.53972,0.085739,0.44397,-0.10379,0.16445,0.09397
0.58627,0.11925,0.44397,-0.10379,0.17229,0.09397
0.62875,0.15747,0.44397,-0.10379,0.18012,0.09397
0.66713,0.19918,0.44397,-0.10379,0.18795,0.09397
0.70161,0.24322,0.44397,-0.10379,0.19579,0.09397
0.73249,0.28853,0.44397,-0.10379,0.20362,0.09397
0.76,0.33402,0.44397,-0.10379,0.21146,0.09397
0.78432,0.37861,0.44397,-0.10379,0.21929,0.09397
0.80554,0.42114,0.44397,-0.10379,0.22712,0.09397
0.82373,0.46041,0.44397,-0.10379,0.23496,0.09397
0.83888,0.49522,0.44397,-0.10379,0.24279,0.09397
0.85098,0.52448,0.44397,-0.10379,0.25063,0.09397
0.86004,0.54726,0.44397,-0.10379,0.25846,0.09397
0.86607,0.56288,0.44397,-0.10379,0.2663,0.09397
0.86912,0.57096,0.44397,-0.10379,0.27413,0.09397
0.86927,0.57146,0.44397,-0.10379,0.28196,0.09397
0.86664,0.56465,0.44397,-0.10379,0.2898,0.09397
0.86137,0.55111,0.44397,-0.10379,0.29763,0.09397
0.85364,0.53167,0.44397,-0.10379,0.30547,0.09397
0.84367,0.50732,0.44397,-0.10379,0.3133,0.09397
0.83169,0.47916,0.44397,-0.10379,0.32113,0.09397
0.81795,0.44832,0.44397,-0.10379,0.32897,0.09397
0.80272,0.41588,0.44397,-0.10379,0.3368,0.09397
0.78625,0.38283,0.44397,-0.10379,0.34464,0.09397
0.76883,0.35003,0.44397,-0.10379,0.35247,0.09397
0.7507,0.31818,0.44397,-0.10379,0.3603,0.09397
0.7321,0.28782,0.44397,-0.10379,0.36814,0.09397
0.71326,0.25933,0.44397,-0.10379,0.37597,0.09397
0.69438,0.23294,0.44397,-0.10379,0.38381,0.09397
0.67562,0.20877,0.44397,-0.10379,0.39164,0.09397
0.6571,0.18679,0.44397,-0.10379,0.39948,0.09397
0.63888,0.16689,0.44397,-0.10379,0.40731,0.09397
0.62092,0.14886,0.44397,-0.10379,0.41514,0.09397
0.60304,0.13239,0.44397,-0.10379,0.42298,0.09397
0.58513,0.11726,0.44397,-0.10379,0.43081,0.09397
0.57249,0.10743,0.44397,-0.10379,0.43865,0.09397
0.59975,0.12941,0,-0.10379,0.44648,0.09397
0.57785,0.11183,0,-0.10379,0.45431,0.09397
0.56853,0.10497,0,-0.10379,0.46215,0.09397
0.57524,0.10957,0,-0.10379,0.46998,0.09397
0.57644,0.11057,0,-0.10379,0.47782,0.09397
0.5803,0.1136,0,-0.10379,0.48565,0.09397
0.58654,0.11859,0,-0.10379,0.49348,0.09397
0.59428,0.12501,0,-0.10379,0.50132,0.09397
0.60373,0.13321,0,-0.10379,0.50915,0.09397
0.61507,0.14355,0,-0.10379,0.51699,0.09397
0.62834,0.1564,0,-0.10379,0.52482,0.09397
0.62463,0.15222,0,-0.10379,-0.52495,0.1018
0.62125,0.14896,0,-0.10379,-0.51712,0.1018
0.62003,0.14781,0,-0.10379,-0.50928,0.1018
0.62069,0.14846,0,-0.10379,-0.50145,0.1018
0.62275,0.15047,0,-0.10379,-0.49361,0.1018
0.62585,0.15349,0,-0.10379,-0.48578,0.1018
0.63177,0.15941,0,-0.10379,-0.47795,0.1018
0.64027,0.16829,0,-0.10379,-0.47011,0.1018
0.64193,0.16988,0,-0.10379,-0.46228,0.1018
0.67095,0.20268,0,-0.10379,-0.45444,0.1018
0.71309,0.26385,0,-0.10379,-0.44661,0.1018
0.66365,0.19399,0.44397,-0.10379,-0.43878,0.1018
0.70343,0.24527,0.44397,-0.10379,-0.43094,0.1018
0.74153,0.3032,0.44397,-0.10379,-0.42311,0.1018
0.77492,0.3617,0.44397,-0.10379,-0.41527,0.1018
0.80522,0.42169,0.44397,-0.10379,-0.40744,0.1018
0.8334,0.48387,0.44397,-0.10379,-0.39961,0.1018
0.85995,0.54848,0.44397,-0.10379,-0.39177,0.1018
0.88508,0.61542,0.44397,-0.10379,-0.38394,0.1018
0.9089,0.68433,0.44397,-0.10379,-0.3761,0.1018
0.93142,0.75463,0.44397,-0.10379,-0.36827,0.1018
0.95259,0.82552,0.44397,-0.10379,-0.36043,0.1018
0.97232,0.896,0.44397,-0.10379,-0.3526,0.1018
0.9905,0.96482,0.44397,-0.10379,-0.34477,0.1018
1.007,1.0305,0.44397,-0.10379,-0.33693,0.1018
1.0215,1.0914,0.44397,-0.10379,-0.3291,0.1018
1.034,1.1458,0.44397,-0.10379,-0.32126,0.1018
1.0442,1.1916,0.44397,-0.10379,-0.31343,0.1018
1.0519,1.227,0.44397,-0.10379,-0.3056,0.1018
1.0569,1.2503,0.44397,-0.10379,-0.29776,0.1018
1.0589,1.2599,0.44397,-0.10379,-0.28993,0.1018
1.0578,1.2547,0.44397,-0.10379,-0.28209,0.1018
1.0535,1.2344,0.44397,-0.10379,-0.27426,0.1018
1.0458,1.1989,0.44397,-0.10379,-0.26643,0.1018
1.0348,1.1494,0.44397,-0.10379,-0.25859,0.1018
1.0206,1.0876,0.44397,-0.10379,-0.25076,0.1018
1.0033,1.0161,0.44397,-0.10379,-0.24292,0.1018
0.98352,0.93833,0.44397,-0.10379,-0.23509,0.1018
0.96179,0.85816,0.44397,-0.10379,-0.22725,0.1018
0.93912,0.77997,0.44397,-0.10379,-0.21942,0.1018
0.91687,0.70836,0.44397,-0.10379,-0.21159,0.1018
0.89686,0.64804,0.44397,-0.10379,-0.20375,0.1018
0.88144,0.604,0.44397,-0.10379,-0.19592,0.1018
0.87339,0.58187,0.44397,-0.10379,-0.18808,0.1018
0.87574,0.58888,0.44397,-0.10379,-0.18025,0.1018
0.89138,0.63547,0.44397,-0.10379,-0.17242,0.1018
0.92248,0.73745,0.44397,-0.10379,-0.16458,0.1018
0.97002,0.91853,0.44397,-0.10379,-0.15675,0.1018
1.0335,1.2122,0.44397,-0.10379,-0.14891,0.1018
1.111,1.6614,0.44397,-0.10379,-0.14108,0.1018
1.1998,2.3156,0.44397,-0.10379,-0.13325,0.1018
1.2966,3.2256,0.44397,-0.10379,-0.12541,0.1018
1.399,4.4456,0.44397,-0.10379,-0.11758,0.1018
1.5068,6.0576,0.44397,-0.10379,-0.10974,0.1018
1.6229,8.2331,0.44397,-0.10379,-0.10191,0.1018
