Intensity,E4,Composition,Points:0,Points:1,Points:2,Run-Aver-E4,Conv-Gauss
1.017,1.0715,0.44397,-0.10379,-0.10191,0.22715,13.998,11.7086
1.0285,1.1207,0.44397,-0.10379,-0.094075,0.22715,13.926,11.7359
1.041,1.1761,0.44397,-0.10379,-0.08624,0.22715,13.8601,11.7615
1.0541,1.2364,0.44397,-0.10379,-0.078406,0.22715,13.8001,11.7854
1.0673,1.2992,0.44397,-0.10379,-0.070572,0.22715,13.7484,11.8075
1.08,1.3621,0.44397,-0.10379,-0.062738,0.22715,13.7049,11.8279
1.0917,1.4221,0.44397,-0.10379,-0.054904,0.22715,13.672,11.8464
1.102,1.476,0.44397,-0.10379,-0.04707,0.22715,13.6522,11.8632
1.1103,1.5207,0.44397,-0.10379,-0.039236,0.22715,13.6545,11.8783
1.1162,1.5532,0.44397,-0.10379,-0.031402,0.22715,13.6569,11.8915
1.1194,1.5711,0.44397,-0.10379,-0.023567,0.22715,13.6593,11.9029
1.1196,1.5724,0.44397,-0.10379,-0.015733,0.22715,13.6617,11.9125
1.1167,1.5559,0.44397,-0.10379,-0.0078992,0.22715,13.664,11.9202
1.1104,1.5211,0.44397,-0.10379,-6.51e-05,0.22715,13.6663,11.9262
1.1008,1.4688,0.44397,-0.10379,0.007769,0.22715,13.6686,11.9303
1.0877,1.4003,0.44397,-0.10379,0.015603,0.22715,13.6708,11.9326
1.0713,1.318,0.44397,-0.10379,0.023437,0.22715,13.673,11.9331
1.0519,1.2249,0.44397,-0.10379,0.031271,0.22715,13.6751,11.9317
1.0296,1.1246,0.44397,-0.10379,0.039106,0.22715,13.6771,11.9285
1.005,1.021,0.44397,-0.10379,0.04694,0.22715,13.6791,11.9235
0.97849,0.9177,0.44397,-0.10379,0.054774,0.22715,13.7028,11.9167
0.95075,0.81822,0.44397,-0.10379,0.062608,0.22715,13.7392,11.908
0.92246,0.72535,0.44397,-0.10379,0.070442,0.22715,13.786,11.8975
0.89435,0.64118,0.44397,-0.10379,0.078276,0.22715,13.8407,11.8853
0.86717,0.56701,0.44397,-0.10379,0.08611,0.22715,13.9034,11.8712
0.84165,0.50343,0.44397,-0.10379,0.093944,0.22715,13.9717,11.8554
0.81845,0.45044,0.44397,-0.10379,0.10178,0.22715,14.0457,11.8378
0.79816,0.4076,0.44397,-0.10379,0.10961,0.22715,14.1257,11.8184
0.78121,0.37423,0.44397,-0.10379,0.11745,0.22715,14.2118,11.7973
0.76789,0.34947,0.44397,-0.10379,0.12528,0.22715,14.3015,11.7744
0.75833,0.33245,0.44397,-0.10379,0.13311,0.22715,14.3977,11.7499
0.75247,0.32229,0.44397,-0.10379,0.14095,0.22715,14.4978,11.7236
0.75009,0.31819,0.44397,-0.10379,0.14878,0.22715,14.6061,11.6956
0.75082,0.31937,0.44397,-0.10379,0.15662,0.22715,14.7175,11.666
0.75421,0.32509,0.44397,-0.10379,0.16445,0.22715,14.8321,11.6347
0.75972,0.33459,0.44397,-0.10379,0.17229,0.22715,14.9499,11.6018
0.7668,0.34711,0.44397,-0.10379,0.18012,0.22715,15.0713,11.5673
0.77489,0.36187,0.44397,-0.10379,0.18795,0.22715,15.1978,11.5312
0.78346,0.37802,0.44397,-0.10379,0.19579,0.22715,15.3282,11.4935
0.79202,0.39471,0.44397,-0.10379,0.20362,0.22715,15.4608,11.4543
0.80016,0.41107,0.44397,-0.10379,0.21146,0.22715,15.5975,11.4135
0.80751,0.42628,0.44397,-0.10379,0.21929,0.22715,15.7384,11.3713
0.81378,0.43958,0.44397,-0.10379,0.22712,0.22715,15.8835,11.3276
0.81874,0.4503,0.44397,-0.10379,0.23496,0.22715,16.0331,11.2824
0.82222,0.45792,0.44397,-0.10379,0.24279,0.22715,16.1872,11.2359
0.82411,0.46209,0.44397,-0.10379,0.25063,0.22715,16.3439,11.1879
0.82438,0.46262,0.44397,-0.10379,0.25846,0.22715,16.5048,11.1386
0.82303,0.45953,0.44397,-0.10379,0.2663,0.22715,16.6699,11.0879
0.8201,0.45296,0.44397,-0.10379,0.27413,0.22715,16.8364,11.036
0.81568,0.44325,0.44397,-0.10379,0.28196,0.22715,17.0057,10.9828
0.80992,0.4308,0.44397,-0.10379,0.2898,0.22715,17.1767,10.9283
0.80295,0.41615,0.44397,-0.10379,0.29763,0.22715,17.346,10.8726
0.79498,0.39984,0.44397,-0.10379,0.30547,0.22715,17.5148,10.8157
0.78619,0.38242,0.44397,-0.10379,0.3133,0.22715,17.6802,10.7577
0.77679,0.36445,0.44397,-0.10379,0.32113,0.22715,17.8446,10.6986
0.767,0.3464,0.44397,-0.10379,0.32897,0.22715,18.0069,10.6383
0.757,0.3287,0.44397,-0.10379,0.3368,0.22715,18.1702,10.5771
0.74701,0.31167,0.44397,-0.10379,0.34464,0.22715,18.3317,10.5147
0.73718,0.29558,0.44397,-0.10379,0.35247,0.22715,18.4908,10.4514
0.72765,0.2806,0.44397,-0.10379,0.3603,0.22715,18.6374,10.3871
0.71852,0.26679,0.44397,-0.10379,0.36814,0.22715,18.7353,10.3219
0.70988,0.25418,0.44397,-0.10379,0.37597,0.22715,18.7848,10.2558
0.70172,0.2427,0.44397,-0.10379,0.38381,0.22715,18.6612,10.1888
0.694,0.2322,0.44397,-0.10379,0.39164,0.22715,18.1186,10.121
0.68662,0.22246,0.44397,-0.10379,0.39948,0.22715,17.1717,10.0523
0.67933,0.21315,0.44397,-0.10379,0.40731,0.22715,16.1063,9.98301
0.67175,0.20377,0.44397,-0.10379,0.41514,0.22715,15.1945,9.91294
0.6632,0.19354,0.44397,-0.10379,0.42298,0.22715,14.167,9.84207
0.65294,0.18177,0.44397,-0.10379,0.43081,0.22715,12.9349,9.77063
0.64676,0.17511,0.44397,-0.10379,0.43865,0.22715,9.48166,9.69845
0.70189,0.24296,0,-0.10379,0.44648,0.22715,7.13553,9.62576
0.68405,0.21964,0,-0.10379,0.45431,0.22715,5.88989,9.5525
0.68007,0.21504,0,-0.10379,0.46215,0.22715,4.76307,9.47861
0.6969,0.23599,0,-0.10379,0.46998,0.22715,3.80757,9.40429
0.70495,0.24725,0,-0.10379,0.47782,0.22715,2.49531,9.32941
0.71428,0.26064,0,-0.10379,0.48565,0.22715,1.24899,9.25417
0.72502,0.27669,0,-0.10379,0.49348,0.22715,0.86834,9.17851
0.73599,0.29387,0,-0.10379,0.50132,0.22715,0.714846,9.10237
0.74757,0.31289,0,-0.10379,0.50915,0.22715,0.629079,9.02597
0.76017,0.33459,0,-0.10379,0.51699,0.22715,0.568745,8.94914
0.77398,0.35966,0,-0.10379,0.52482,0.22715,0.528033,8.87211
0.64543,0.17355,0,-0.10379,-0.52495,0.23498,1.06344,8.36163
0.63956,0.16731,0,-0.10379,-0.51712,0.23498,1.26827,8.44099
0.63559,0.1632,0,-0.10379,-0.50928,0.23498,1.56182,8.52029
0.63336,0.16092,0,-0.10379,-0.50145,0.23498,1.97191,8.59931
0.63256,0.16012,0,-0.10379,-0.49361,0.23498,2.49964,8.67823
0.63297,0.16054,0,-0.10379,-0.48578,0.23498,3.21521,8.75681
0.63576,0.16341,0,-0.10379,-0.47795,0.23498,5.08396,8.83513
0.64026,0.16814,0,-0.10379,-0.47011,0.23498,6.41827,8.91326
0.6414,0.16928,0,-0.10379,-0.46228,0.23498,6.93439,8.99096
0.66039,0.19023,0,-0.10379,-0.45444,0.23498,7.78852,9.0684
0.68371,0.22054,0,-0.10379,-0.44661,0.23498,8.84871,9.14536
0.65488,0.18398,0.44397,-0.10379,-0.43878,0.23498,9.82283,9.22191
0.68124,0.21548,0.44397,-0.10379,-0.43094,0.23498,10.3976,9.2981
0.70652,0.24932,0.44397,-0.10379,-0.42311,0.23498,10.4354,9.37371
0.72851,0.28182,0.44397,-0.10379,-0.41527,0.23498,10.3574,9.44891
0.74846,0.31396,0.44397,-0.10379,-0.40744,0.23498,10.2522,9.52347
0.76709,0.34638,0.44397,-0.10379,-0.39961,0.23498,10.1806,9.59746
0.78476,0.37941,0.44397,-0.10379,-0.39177,0.23498,10.3341,9.67092
0.8017,0.41323,0.44397,-0.10379,-0.38394,0.23498,10.6496,9.74365
0.81803,0.44793,0.44397,-0.10379,-0.3761,0.23498,10.8211,9.8158
0.83383,0.48354,0.44397,-0.10379,-0.36827,0.23498,11.1333,9.88715
0.84915,0.52008,0.44397,-0.10379,-0.36043,0.23498,11.4263,9.95785
0.86402,0.55748,0.44397,-0.10379,-0.3526,0.23498,12.3219,10.0277
0.87845,0.59565,0.44397,-0.10379,-0.34477,0.23498,13.4171,10.0967
0.89241,0.63443,0.44397,-0.10379,-0.33693,0.23498,14.9285,10.165
0.90587,0.67358,0.44397,-0.10379,-0.3291,0.23498,16.463,10.2323
0.91877,0.71279,0.44397,-0.10379,-0.32126,0.23498,16.9812,10.2988
0.93106,0.75168,0.44397,-0.10379,-0.31343,0.23498,17.1192,10.3642
0.94264,0.78978,0.44397,-0.10379,-0.3056,0.23498,17.1364,10.4287
0.95344,0.82659,0.44397,-0.10379,-0.29776,0.23498,17.0958,10.4923
0.96337,0.86155,0.44397,-0.10379,-0.28993,0.23498,17.0185,10.5547
0.97235,0.89409,0.44397,-0.10379,-0.28209,0.23498,16.9144,10.6162
0.98029,0.92365,0.44397,-0.10379,-0.27426,0.23498,16.7939,10.6765
0.98715,0.94973,0.44397,-0.10379,-0.26643,0.23498,16.6628,10.7356
0.99286,0.9719,0.44397,-0.10379,-0.25859,0.23498,16.5239,10.7936
0.99742,0.98987,0.44397,-0.10379,-0.25076,0.23498,16.3821,10.8504
1.0008,1.0035,0.44397,-0.10379,-0.24292,0.23498,16.2396,10.906
1.0031,1.0127,0.44397,-0.10379,-0.23509,0.23498,16.0959,10.9603
1.0044,1.0177,0.44397,-0.10379,-0.22725,0.23498,15.9538,11.0134
1.0047,1.0189,0.44397,-0.10379,-0.21942,0.23498,15.8139,11.0651
1.0041,1.0168,0.44397,-0.10379,-0.21159,0.23498,15.6767,11.1154
1.003,1.0121,0.44397,-0.10379,-0.20375,0.23498,15.5424,11.1644
1.0014,1.0056,0.44397,-0.10379,-0.19592,0.23498,15.4113,11.212
0.99952,0.99824,0.44397,-0.10379,-0.18808,0.23498,15.2817,11.2582
0.99769,0.99102,0.44397,-0.10379,-0.18025,0.23498,15.1555,11.3028
0.99614,0.98495,0.44397,-0.10379,-0.17242,0.23498,15.0342,11.346
0.99512,0.98102,0.44397,-0.10379,-0.16458,0.23498,14.9162,11.3878
0.99488,0.98022,0.44397,-0.10379,-0.15675,0.23498,14.8015,11.4279
0.99565,0.98345,0.44397,-0.10379,-0.14891,0.23498,14.6899,11.4666
0.99764,0.99155,0.44397,-0.10379,-0.14108,0.23498,14.5814,11.5036
1.001,1.0052,0.44397,-0.10379,-0.13325,0.23498,14.4802,11.539
1.0058,1.025,0.44397,-0.10379,-0.12541,0.23498,14.3833,11.5729
1.0121,1.0512,0.44397,-0.10379,-0.11758,0.23498,14.2932,11.6051
1.0199,1.0839,0.44397,-0.10379,-0.10974,0.23498,14.207,11.6356
1.0289,1.123,0.44397,-0.10379,-0.10191,0.23498,14.1273,11.6645
1.039,1.1678,0.44397,-0.10379,-0.094075,0.23498,14.0539,11.6916
1.0498,1.2174,0.44397,-0.10379,-0.08624,0.23498,13.9867,11.7171
1.061,1.2702,0.44397,-0.10379,-0.078406,0.23498,13.9254,11.7408
1.0722,1.3245,0.44397,-0.10379,-0.070572,0.23498,13.8727,11.7628
1.0828,1.3779,0.44397,-0.10379,-0.062738,0.23498,13.8283,11.783
1.0926,1.428,0.44397,-0.10379,-0.054904,0.23498,13.7947,11.8015
1.1009,1.4721,0.44397,-0.10379,-0.04707,0.23498,13.7744,11.8182
1.1075,1.5077,0.44397,-0.10379,-0.039236,0.23498,13.7767,11.8331
1.112,1.5322,0.44397,-0.10379,-0.031402,0.23498,13.779,11.8462
1.1141,1.5437,0.44397,-0.10379,-0.023567,0.23498,13.7813,11.8575
1.1136,1.5406,0.44397,-0.10379,-0.015733,0.23498,13.7836,11.8671
1.1102,1.5218,0.44397,-0.10379,-0.0078992,0.23498,13.786,11.8748
1.1039,1.4873,0.44397,-0.10379,-6.51e-05,0.23498,13.7882,11.8806
1.0945,1.4374,0.44397,-0.10379,0.007769,0.23498,13.7905,11.8847
1.0821,1.3735,0.44397,-0.10379,0.015603,0.23498,13.7927,11.8869
1.0668,1.2975,0.44397,-0.10379,0.023437,0.23498,13.7949,11.8874
1.0488,1.2121,0.44397,-0.10379,0.031271,0.23498,13.797,11.886
1.0283,1.1203,0.44397,-0.10379,0.039106,0.23498,13.799,11.8827
1.0057,1.0253,0.44397,-0.10379,0.04694,0.23498,13.801,11.8777
0.98151,0.93024,0.44397,-0.10379,0.054774,0.23498,13.8251,11.8708
0.95619,0.83812,0.44397,-0.10379,0.062608,0.23498,13.8622,11.8622
0.93035,0.75139,0.44397,-0.10379,0.070442,0.23498,13.9098,11.8517
0.90464,0.67195,0.44397,-0.10379,0.078276,0.23498,13.9655,11.8395
0.8797,0.60109,0.44397,-0.10379,0.08611,0.23498,14.0293,11.8254
0.85615,0.53949,0.44397,-0.10379,0.093944,0.23498,14.0989,11.8096
0.83459,0.48735,0.44397,-0.10379,0.10178,0.23498,14.1743,11.792
0.81552,0.44445,0.44397,-0.10379,0.10961,0.23498,14.2558,11.7727
0.79933,0.41031,0.44397,-0.10379,0.11745,0.23498,14.3435,11.7516
0.78631,0.38429,0.44397,-0.10379,0.12528,0.23498,14.4349,11.7288
0.77658,0.36563,0.44397,-0.10379,0.13311,0.23498,14.5329,11.7043
0.77012,0.3536,0.44397,-0.10379,0.14095,0.23498,14.6363,11.6781
0.76677,0.34743,0.44397,-0.10379,0.14878,0.23498,14.7454,11.6502
0.76624,0.34638,0.44397,-0.10379,0.15662,0.23498,14.8576,11.6206
0.76814,0.34974,0.44397,-0.10379,0.16445,0.23498,14.973,11.5894
0.77202,0.35675,0.44397,-0.10379,0.17229,0.23498,15.0918,11.5566
0.7774,0.36668,0.44397,-0.10379,0.18012,0.23498,15.214,11.5222
0.78378,0.37874,0.44397,-0.10379,0.18795,0.23498,15.3415,11.4862
0.79067,0.39212,0.44397,-0.10379,0.19579,0.23498,15.4729,11.4486
0.79764,0.40603,0.44397,-0.10379,0.20362,0.23498,15.6065,11.4095
0.8043,0.41963,0.44397,-0.10379,0.21146,0.23498,15.7442,11.3689
0.81028,0.43216,0.44397,-0.10379,0.21929,0.23498,15.886,11.3268
0.81532,0.44292,0.44397,-0.10379,0.22712,0.23498,16.0322,11.2833
0.8192,0.45131,0.44397,-0.10379,0.23496,0.23498,16.1827,11.2382
0.82174,0.45686,0.44397,-0.10379,0.24279,0.23498,16.3375,11.1919
0.82285,0.45926,0.44397,-0.10379,0.25063,0.23498,16.4947,11.144
0.82247,0.45835,0.44397,-0.10379,0.25846,0.23498,16.6559,11.0949
0.82061,0.45415,0.44397,-0.10379,0.2663,0.23498,16.8206,11.0444
0.81731,0.44683,0.44397,-0.10379,0.27413,0.23498,16.9862,10.9926
0.81265,0.43669,0.44397,-0.10379,0.28196,0.23498,17.1535,10.9396
0.80677,0.42415,0.44397,-0.10379,0.2898,0.23498,17.3215,10.8853
0.79981,0.40966,0.44397,-0.10379,0.29763,0.23498,17.4869,10.8298
0.79195,0.39377,0.44397,-0.10379,0.30547,0.23498,17.6511,10.7731
0.78337,0.37697,0.44397,-0.10379,0.3133,0.23498,17.8125,10.7153
0.77429,0.35977,0.44397,-0.10379,0.32113,0.23498,17.9747,10.6564
0.76489,0.34261,0.44397,-0.10379,0.32897,0.23498,18.1363,10.5963
0.75538,0.32588,0.44397,-0.10379,0.3368,0.23498,18.2988,10.5353
0.74594,0.30988,0.44397,-0.10379,0.34464,0.23498,18.4574,10.4731
0.73671,0.29484,0.44397,-0.10379,0.35247,0.23498,18.6086,10.4101
0.72785,0.2809,0.44397,-0.10379,0.3603,0.23498,18.7211,10.3461
0.71943,0.26813,0.44397,-0.10379,0.36814,0.23498,18.7913,10.281
0.71152,0.25653,0.44397,-0.10379,0.37597,0.23498,18.7052,10.2152
0.70411,0.24601,0.44397,-0.10379,0.38381,0.23498,18.3305,10.1484
0.69715,0.23643,0.44397,-0.10379,0.39164,0.23498,17.2993,10.0809
0.69051,0.22755,0.44397,-0.10379,0.39948,0.23498,16.2234,10.0125
0.68396,0.21901,0.44397,-0.10379,0.40731,0.23498,15.3995,9.94341
0.67706,0.21028,0.44397,-0.10379,0.41514,0.23498,14.4697,9.8736
0.66911,0.20054,0.44397,-0.10379,0.42298,0.23498,13.3627,9.803
0.65932,0.18898,0.44397,-0.10379,0.43081,0.23498,11.3497,9.73182
0.65332,0.1823,0.44397,-0.10379,0.43865,0.23498,8.35194,9.65992
0.70966,0.25393,0,-0.10379,0.44648,0.23498,6.55711,9.5875
0.69246,0.23061,0,-0.10379,0.45431,0.23498,5.56138,9.51452
0.68879,0.22626,0,-0.10379,0.46215,0.23498,4.44747,9.4409
0.70617,0.2488,0,-0.10379,0.46998,0.23498,3.14322,9.36687
0.71473,0.26124,0,-0.10379,0.47782,0.23498,1.92775,9.29227
0.72446,0.2758,0,-0.10379,0.48565,0.23498,1.07863,9.21732
0.73554,0.29308,0,-0.10379,0.49348,0.23498,0.803559,9.14195
0.74676,0.31144,0,-0.10379,0.50132,0.23498,0.682339,9.0661
0.75852,0.33159,0,-0.10379,0.50915,0.23498,0.605538,8.98999
0.7712,0.35441,0,-0.10379,0.51699,0.23498,0.550585,8.91346
0.78504,0.3806,0,-0.10379,0.52482,0.23498,0.513264,8.83673
0.64984,0.17835,0,-0.10379,-0.52495,0.24282,1.00805,8.33107
0.64378,0.17178,0,-0.10379,-0.51712,0.24282,1.19113,8.41009
0.63959,0.16734,0,-0.10379,-0.50928,0.24282,1.45122,8.48906
0.63711,0.16476,0,-0.10379,-0.50145,0.24282,1.82079,8.56774
0.63604,0.16367,0,-0.10379,-0.49361,0.24282,2.31004,8.64633
0.63617,0.16381,0,-0.10379,-0.48578,0.24282,2.9619,8.72457
0.63856,0.1663,0,-0.10379,-0.47795,0.24282,4.36765,8.80256
0.64271,0.17071,0,-0.10379,-0.47011,0.24282,5.93135,8.88035
0.64342,0.17142,0,-0.10379,-0.46228,0.24282,6.77142,8.95771
0.66103,0.19095,0,-0.10379,-0.45444,0.24282,7.44858,9.03482
0.68329,0.21968,0,-0.10379,-0.44661,0.24282,8.60961,9.11145
0.6555,0.18465,0.44397,-0.10379,-0.43878,0.24282,9.65823,9.18766
0.6799,0.21374,0.44397,-0.10379,-0.43094,0.24282,10.2419,9.26353
0.70388,0.24554,0.44397,-0.10379,-0.42311,0.24282,10.4834,9.33881
0.72486,0.27615,0.44397,-0.10379,-0.41527,0.24282,10.4254,9.41369
0.74397,0.30643,0.44397,-0.10379,-0.40744,0.24282,10.3305,9.48792
0.76185,0.33696,0.44397,-0.10379,-0.39961,0.24282,10.2294,9.56158
0.77885,0.36805,0.44397,-0.10379,-0.39177,0.24282,10.1785,9.63472
0.79517,0.39988,0.44397,-0.10379,-0.38394,0.24282,10.436,9.70713
0.81093,0.43252,0.44397,-0.10379,-0.3761,0.24282,10.7208,9.77896
0.82621,0.46604,0.44397,-0.10379,-0.36827,0.24282,10.8937,9.85
0.84105,0.50045,0.44397,-0.10379,-0.36043,0.24282,11.1597,9.92038
0.85549,0.53572,0.44397,-0.10379,-0.3526,0.24282,11.477,9.9899
0.86954,0.57178,0.44397,-0.10379,-0.34477,0.24282,12.3922,10.0586
0.88317,0.60851,0.44397,-0.10379,-0.33693,0.24282,13.8092,10.1266
0.89637,0.64571,0.44397,-0.10379,-0.3291,0.24282,14.957,10.1936
0.90909,0.68314,0.44397,-0.10379,-0.32126,0.24282,16.4613,10.2598
0.92126,0.72048,0.44397,-0.10379,-0.31343,0.24282,16.972,10.3249
0.93282,0.75733,0.44397,-0.10379,-0.3056,0.24282,17.1101,10.3891
0.94369,0.79326,0.44397,-0.10379,-0.29776,0.24282,17.125,10.4524
0.9538,0.82779,0.44397,-0.10379,-0.28993,0.24282,17.0845,10.5146
0.96307,0.86042,0.44397,-0.10379,-0.28209,0.24282,17.006,10.5757
0.97143,0.89068,0.44397,-0.10379,-0.27426,0.24282,16.903,10.6357
0.97882,0.91809,0.44397,-0.10379,-0.26643,0.24282,16.784,10.6946
0.98522,0.9423,0.44397,-0.10379,-0.25859,0.24282,16.6533,10.7524
0.99059,0.963,0.44397,-0.10379,-0.25076,0.24282,16.5174,10.8089
0.99494,0.98003,0.44397,-0.10379,-0.24292,0.24282,16.3791,10.8642
0.99831,0.99337,0.44397,-0.10379,-0.23509,0.24282,16.2383,10.9183
1.0008,1.0031,0.44397,-0.10379,-0.22725,0.24282,16.0982,10.9711
1.0024,1.0096,0.44397,-0.10379,-0.21942,0.24282,15.9596,11.0225
1.0033,1.0133,0.44397,-0.10379,-0.21159,0.24282,15.8232,11.0726
1.0036,1.0147,0.44397,-0.10379,-0.20375,0.24282,15.6893,11.1214
1.0036,1.0144,0.44397,-0.10379,-0.19592,0.24282,15.5582,11.1687
1.0033,1.0134,0.44397,-0.10379,-0.18808,0.24282,15.4285,11.2147
1.003,1.0125,0.44397,-0.10379,-0.18025,0.24282,15.3019,11.2591
1.003,1.0125,0.44397,-0.10379,-0.17242,0.24282,15.1802,11.3021
1.0034,1.0143,0.44397,-0.10379,-0.16458,0.24282,15.0617,11.3436
1.0045,1.0188,0.44397,-0.10379,-0.15675,0.24282,14.9464,11.3836
1.0064,1.0267,0.44397,-0.10379,-0.14891,0.24282,14.8342,11.4221
1.0093,1.0387,0.44397,-0.10379,-0.14108,0.24282,14.7251,11.4589
1.0133,1.0556,0.44397,-0.10379,-0.13325,0.24282,14.622,11.4941
1.0184,1.0775,0.44397,-0.10379,-0.12541,0.24282,14.5231,11.5278
1.0248,1.1049,0.44397,-0.10379,-0.11758,0.24282,14.4313,11.5598
1.0322,1.1377,0.44397,-0.10379,-0.10974,0.24282,14.3433,11.5902
1.0406,1.1756,0.44397,-0.10379,-0.10191,0.24282,14.262,11.6189
1.0498,1.2179,0.44397,-0.10379,-0.094075,0.24282,14.1872,11.6459
1.0595,1.2637,0.44397,-0.10379,-0.08624,0.24282,14.1186,11.6712
1.0693,1.3116,0.44397,-0.10379,-0.078406,0.24282,14.0561,11.6948
1.079,1.3599,0.44397,-0.10379,-0.070572,0.24282,14.0022,11.7166
1.0882,1.4067,0.44397,-0.10379,-0.062738,0.24282,13.9569,11.7367
1.0964,1.4497,0.44397,-0.10379,-0.054904,0.24282,13.9226,11.7551
1.1033,1.4866,0.44397,-0.10379,-0.04707,0.24282,13.9018,11.7717
1.1086,1.5153,0.44397,-0.10379,-0.039236,0.24282,13.904,11.7865
1.112,1.5337,0.44397,-0.10379,-0.031402,0.24282,13.9063,11.7995
1.1131,1.5401,0.44397,-0.10379,-0.023567,0.24282,13.9085,11.8107
1.1119,1.5332,0.44397,-0.10379,-0.015733,0.24282,13.9108,11.8202
1.1081,1.5123,0.44397,-0.10379,-0.0078992,0.24282,13.913,11.8278
1.1016,1.4772,0.44397,-0.10379,-6.51e-05,0.24282,13.9153,11.8336
1.0924,1.4284,0.44397,-0.10379,0.007769,0.24282,13.9175,11.8376
1.0805,1.3671,0.44397,-0.10379,0.015603,0.24282,13.9197,11.8398
1.066,1.2951,0.44397,-0.10379,0.023437,0.24282,13.9218,11.8402
1.049,1.2147,0.44397,-0.10379,0.031271,0.24282,13.9239,11.8387
1.0298,1.1284,0.44397,-0.10379,0.039106,0.24282,13.926,11.8355
1.0088,1.0391,0.44397,-0.10379,0.04694,0.24282,13.928,11.8304
0.9863,0.94966,0.44397,-0.10379,0.054774,0.24282,13.9525,11.8236
0.9628,0.86252,0.44397,-0.10379,0.062608,0.24282,13.9903,11.8149
0.93882,0.77993,0.44397,-0.10379,0.070442,0.24282,14.0388,11.8044
0.91491,0.70366,0.44397,-0.10379,0.078276,0.24282,14.0954,11.7922
0.89165,0.63493,0.44397,-0.10379,0.08611,0.24282,14.1605,11.7782
0.86957,0.5745,0.44397,-0.10379,0.093944,0.24282,14.2313,11.7624
0.84921,0.52266,0.44397,-0.10379,0.10178,0.24282,14.3082,11.7448
0.831,0.47934,0.44397,-0.10379,0.10961,0.24282,14.3913,11.7255
0.81532,0.44422,0.44397,-0.10379,0.11745,0.24282,14.4807,11.7045
0.80242,0.41678,0.44397,-0.10379,0.12528,0.24282,14.5739,11.6818
0.79244,0.39641,0.44397,-0.10379,0.13311,0.24282,14.6738,11.6573
0.78537,0.38241,0.44397,-0.10379,0.14095,0.24282,14.7792,11.6312
0.78111,0.37411,0.44397,-0.10379,0.14878,0.24282,14.8891,11.6034
0.77942,0.37079,0.44397,-0.10379,0.15662,0.24282,15.0021,11.5739
0.77997,0.37174,0.44397,-0.10379,0.16445,0.24282,15.1184,11.5428
0.78239,0.37625,0.44397,-0.10379,0.17229,0.24282,15.238,11.51
0.78623,0.38358,0.44397,-0.10379,0.18012,0.24282,15.3612,11.4757
0.79106,0.39298,0.44397,-0.10379,0.18795,0.24282,15.4897,11.4399
0.79644,0.40367,0.44397,-0.10379,0.19579,0.24282,15.622,11.4024
0.80197,0.41487,0.44397,-0.10379,0.20362,0.24282,15.7566,11.3634
0.80727,0.42584,0.44397,-0.10379,0.21146,0.24282,15.8952,11.3229
0.81202,0.43585,0.44397,-0.10379,0.21929,0.24282,16.038,11.281
0.81594,0.44425,0.44397,-0.10379,0.22712,0.24282,16.185,11.2376
0.81883,0.45049,0.44397,-0.10379,0.23496,0.24282,16.3363,11.1927
0.82053,0.45415,0.44397,-0.10379,0.24279,0.24282,16.4917,11.1465
0.82093,0.45496,0.44397,-0.10379,0.25063,0.24282,16.6491,11.0988
0.81998,0.45279,0.44397,-0.10379,0.25846,0.24282,16.81,11.0498
0.81767,0.44767,0.44397,-0.10379,0.2663,0.24282,16.9737,10.9995
0.81406,0.43975,0.44397,-0.10379,0.27413,0.24282,17.1374,10.9479
0.80922,0.42934,0.44397,-0.10379,0.28196,0.24282,17.3018,10.8951
0.80326,0.41681,0.44397,-0.10379,0.2898,0.24282,17.4659,10.841
0.79635,0.4026,0.44397,-0.10379,0.29763,0.24282,17.6265,10.7857
0.78864,0.38721,0.44397,-0.10379,0.30547,0.24282,17.7863,10.7292
0.78031,0.3711,0.44397,-0.10379,0.3133,0.24282,17.945,10.6716
0.77157,0.35473,0.44397,-0.10379,0.32113,0.24282,18.1063,10.6129
0.7626,0.33851,0.44397,-0.10379,0.32897,0.24282,18.2673,10.5531
0.75359,0.32279,0.44397,-0.10379,0.3368,0.24282,18.4277,10.4923
0.74472,0.30784,0.44397,-0.10379,0.34464,0.24282,18.5806,10.4303
0.73612,0.29388,0.44397,-0.10379,0.35247,0.24282,18.7029,10.3675
0.72793,0.28102,0.44397,-0.10379,0.3603,0.24282,18.7917,10.3037
0.72023,0.26932,0.44397,-0.10379,0.36814,0.24282,18.7577,10.239
0.71306,0.25875,0.44397,-0.10379,0.37597,0.24282,18.3781,10.1734
0.70642,0.24924,0.44397,-0.10379,0.38381,0.24282,17.4287,10.1069
0.70023,0.24062,0.44397,-0.10379,0.39164,0.24282,16.3197,10.0396
0.69436,0.23265,0.44397,-0.10379,0.39948,0.24282,15.5015,9.97144
0.68854,0.22494,0.44397,-0.10379,0.40731,0.24282,14.6194,9.90262
0.68235,0.21693,0.44397,-0.10379,0.41514,0.24282,13.6411,9.83308
0.67504,0.20774,0.44397,-0.10379,0.42298,0.24282,11.851,9.76275
0.66575,0.19646,0.44397,-0.10379,0.43081,0.24282,9.87478,9.69185
0.65996,0.18982,0.44397,-0.10379,0.43865,0.24282,7.37962,9.62023
0.71734,0.26513,0,-0.10379,0.44648,0.24282,5.95499,9.5481
